id,20_60T9_18,weekend,total_tourists
3880,156.9416412,298.5701923,455.51183349999997
3690,1698.820153,3007.630096,4706.4502489999995
3689,1261.515191,2287.295865,3548.811056
3817,2403.675382,4396.466442,6800.141824
3752,896.5369847,1719.51625,2616.0532347
3753,1207.71187,2219.363846,3427.0757160000003
